DateTime,Week-ahead Forecast [MW],Day-ahead forecast [MW],Most recent forecast [MW],Measured,Monitored Capacity [MW],Active Decremental Bids [yes/no],Day-ahead forecast (11h00) [MW]
08/02/2022 06:15,1939.41,3171.66,3141.37,3225.53,4883.397,No,3177.18
08/02/2022 06:30,1904.31,3165.21,3129.29,3253.92,4883.397,No,3167.96
08/02/2022 06:45,1898.4,3156.78,3117.19,3254.77,4883.397,No,3154.11
08/02/2022 07:00,1858.49,3147.13,3105.8,3230.46,4883.397,No,3146.23
08/02/2022 07:15,1852.74,3133.15,3096.01,3203.23,4883.397,No,3136.03
08/02/2022 07:30,1851.66,3121.9,3091.97,3213.52,4883.397,No,3126.03
08/02/2022 07:45,1828.57,3105.71,3077.82,3177.62,4883.397,No,3110.69
08/02/2022 08:00,1799.21,3077.09,3094.91,3162.08,4883.397,No,3089.84
08/02/2022 08:15,1808.13,3058.41,3081.83,3090.4,4883.397,No,3077.38
08/02/2022 08:30,1812.57,3041.74,3067.05,3016.21,4883.397,No,3059.66
08/02/2022 08:45,1784.27,3025.14,3052.59,2999.22,4883.397,No,3046.43
08/02/2022 09:00,1787.85,3003.84,3164.19,3019.09,4883.397,No,3025.86
08/02/2022 09:15,1744.89,2983.58,3147.08,3016.94,4883.397,No,3008.04
08/02/2022 09:30,1718.4,2972.21,3136.45,2997.82,4883.397,No,2994.15
08/02/2022 09:45,1699.17,2953.01,3128.44,3016.17,4883.397,No,2972.29
08/02/2022 10:00,1716.04,2917.92,3055.03,3044.9,4883.397,No,2929.08
08/02/2022 10:15,1702.98,2912.43,3041.45,3037.74,4883.397,No,2912.1
08/02/2022 10:30,1684.04,2924.06,3046.06,3067.02,4883.397,No,2918.57
08/02/2022 10:45,1696.27,2958.8,3044.87,3029.03,4883.397,No,2942.17
08/02/2022 11:00,1689.53,3024.31,3024.99,2940.75,4883.397,No,3009.42
08/02/2022 11:15,1665.68,3069.99,3023.47,2920.3,4883.397,No,3053.13
08/02/2022 11:30,1636.25,3099.05,3024.18,2944.98,4883.397,No,3082.28
08/02/2022 11:45,1604.42,3132.64,3027.58,2917.63,4883.397,No,3109.92
08/02/2022 12:00,1578.78,3168.18,3038.46,2925.77,4883.397,No,3139.42
08/02/2022 12:15,1586.97,3189.31,3039.54,2891.27,4883.397,No,3149.51
08/02/2022 12:30,1616.12,3198.27,3034.69,2920.07,4883.397,No,3155.23
08/02/2022 12:45,1642.13,3200.71,3029.58,2986.69,4883.397,No,3154.66
08/02/2022 13:00,1654.9,3194.96,2993.77,2989.68,4883.397,No,3140.79
08/02/2022 13:15,1646.25,3180.65,2983.45,2966.25,4883.397,No,3118.51
08/02/2022 13:30,1609.02,3160.71,2975.65,2967.79,4883.397,No,3093.64
08/02/2022 13:45,1570.12,3137.15,2967.01,2920.9,4883.397,No,3069.72
08/02/2022 14:00,1532.99,3115.34,2953.39,2899.33,4883.397,No,3046.97
08/02/2022 14:15,1523.28,3077.79,2924.9,2834.59,4883.397,No,3016.08
08/02/2022 14:30,1520.45,3028.83,2896.28,2744.16,4883.397,No,2976.62
08/02/2022 14:45,1496.65,2968,2861.17,2640.94,4883.397,No,2918.14
08/02/2022 15:00,1460.91,2891.69,2818.37,2665.55,4883.397,No,2857.93
08/02/2022 15:15,1390.73,2835.25,2782.97,2695.73,4883.397,No,2799.13
08/02/2022 15:30,1320.36,2785.55,2752.72,2645.28,4883.397,No,2748.08
08/02/2022 15:45,1232.05,2731.6,2716.83,2600.35,4883.397,No,2689.79
08/02/2022 16:00,1155.22,2656.96,2687.7,2555.61,4883.397,No,2615.96
08/02/2022 16:15,1115.38,2623.26,2681.49,2495.18,4883.397,No,2570.79
08/02/2022 16:30,1087.63,2590.65,2674.42,2464.14,4883.397,No,2534.25
08/02/2022 16:45,1062.52,2566.7,2688.59,2354.02,4883.397,No,2509.29
08/02/2022 17:00,1060.44,2546.37,2706.2,2317.2,4883.397,No,2493
08/02/2022 17:15,1053.72,2554.14,2706.97,2244.96,4883.397,No,2497.52
08/02/2022 17:30,1037.7,2563.65,2699.93,2276.08,4883.397,No,2503.06
08/02/2022 17:45,1002.35,2574.62,2701.14,2341.31,4883.397,No,2513.96
08/02/2022 18:00,989.97,2601.96,2704.84,2335.39,4883.397,No,2533.69
08/02/2022 18:15,978.18,2630.76,2707.69,2368.01,4883.397,No,2565.16
08/02/2022 18:30,969.99,2637.61,2711.68,2309.37,4883.397,No,2588.35
08/02/2022 18:45,981.96,2649.14,2713.38,2343.95,4883.397,No,2607
08/02/2022 19:00,977.45,2673.7,2631.91,2409.38,4883.397,No,2644.09
08/02/2022 19:15,983.49,2696.15,2648.41,2475.8,4883.397,No,2657.29
08/02/2022 19:30,983.28,2712.04,2668.98,2548.14,4883.397,No,2682.53
08/02/2022 19:45,993.48,2715.52,2700.18,2468,4883.397,No,2691.06
08/02/2022 20:00,990.36,2726.99,2745.7,2469.63,4883.397,No,2709.86
08/02/2022 20:15,976.71,2734.46,2754.35,2554.14,4883.397,No,2719.24
08/02/2022 20:30,963.5,2736.83,2770.45,2564.9,4883.397,No,2721.72
08/02/2022 20:45,951.09,2736.98,2781.83,2630.94,4883.397,No,2726.69
08/02/2022 21:00,962.11,2742.76,2788.34,2689.12,4883.397,No,2732.47
08/02/2022 21:15,972.46,2742.74,2783.55,2741.12,4883.397,No,2729.4
08/02/2022 21:30,980.33,2752.76,2800.88,2793.55,4883.397,No,2739.36
08/02/2022 21:45,980.04,2756.83,2809.06,2766.54,4883.397,No,2748.17
08/02/2022 22:00,982.05,2760.13,2828.55,2715.03,4883.397,No,2757.87
08/02/2022 22:15,1010.47,2766.58,2826.88,2788.75,4883.397,No,2765.91
08/02/2022 22:30,1031.37,2769.76,2830.19,2786.12,4883.397,No,2769.55
08/02/2022 22:45,1040.27,2773.05,2829.99,2731.05,4883.397,No,2776.88
08/02/2022 23:00,1036.52,2772.39,2876.4,2743.49,4883.397,No,2780.37
08/02/2022 23:15,1037.91,2768.15,2882.43,2781.93,4883.397,No,2785.89
08/02/2022 23:30,1050.64,2766.37,2890.02,2790.65,4883.397,No,2792.55
08/02/2022 23:45,1048.81,2767.15,2889.81,2716.72,4883.397,No,2794.08
09/02/2022 00:00,717.78,2812.22,2873.5,2644.78,4883.397,No,2792.84
09/02/2022 00:15,730.54,2810.78,2879.08,2691.44,4883.397,No,2791.26
09/02/2022 00:30,720.5,2806.57,2885.01,2674.06,4883.397,No,2786.16
09/02/2022 00:45,701.15,2807.22,2893.45,2664.55,4883.397,No,2786.62
09/02/2022 01:00,685.45,2813.81,2913.35,2689.84,4883.397,No,2787.5
09/02/2022 01:15,701.92,2816.91,2922.87,2719.66,4883.397,No,2791.34
09/02/2022 01:30,719.94,2821.19,2927.61,2708.31,4883.397,No,2793.28
09/02/2022 01:45,735.12,2824.76,2925.89,2714.32,4883.397,No,2787.71
09/02/2022 02:00,746.87,2818.98,2875.06,2647.55,4883.397,No,2782.66
09/02/2022 02:15,763.11,2825.4,2874.46,2626.23,4883.397,No,2787.15
09/02/2022 02:30,790.98,2833.85,2879.6,2718.26,4883.397,No,2795.62
09/02/2022 02:45,810.35,2831.43,2882.2,2783.88,4883.397,No,2796.26
09/02/2022 03:00,824.85,2836.98,2867.1,2769.54,4883.397,No,2809.97
09/02/2022 03:15,832.89,2833.73,2867.2,2767.46,4883.397,No,2813.29
09/02/2022 03:30,814.58,2836.6,2878.75,2777.2,4883.397,No,2814.61
09/02/2022 03:45,792.42,2841.65,2887.83,2811.03,4883.397,No,2820.27
09/02/2022 04:00,805.73,2841.76,2894.72,2837.81,4883.397,No,2824.25
09/02/2022 04:15,808.47,2850.13,2895.81,2850,4883.397,No,2831.72
09/02/2022 04:30,817.12,2853.22,2900.62,2860.85,4883.397,No,2836.62
09/02/2022 04:45,794.39,2853.35,2902.48,2876.3,4883.397,No,2828.06
09/02/2022 05:00,771.63,2852.53,2919.37,2870.27,4883.397,No,2829.26
09/02/2022 05:15,749.02,2861.29,2915.48,2857.14,4883.397,No,2847.06
09/02/2022 05:30,726.97,2860.55,2918.03,2872.64,4883.397,No,2851.55
09/02/2022 05:45,736.84,2864.05,2924.73,2876.8,4883.397,No,2852.68
09/02/2022 06:00,756.09,2861.27,2944.44,2811.83,4883.397,No,2845.97
09/02/2022 06:15,743.22,2860.55,2942.05,2899.87,4883.397,No,2845.4
09/02/2022 06:30,741.05,2849.94,2938.47,2870.91,4883.397,No,2841.04
09/02/2022 06:45,749.74,2841.49,2932.6,2823.85,4883.397,No,2831.75
09/02/2022 07:00,734.64,2819.08,2914.44,2809.07,4883.397,No,2820.57
09/02/2022 07:15,733.15,2799.87,2903.98,2766.56,4883.397,No,2805.75
09/02/2022 07:30,732.1,2789.58,2891.62,2724.57,4883.397,No,2793.59
09/02/2022 07:45,729.25,2785.4,2878.95,2754.99,4883.397,No,2788.17
09/02/2022 08:00,723.68,2787.43,2874.53,2713.01,4883.397,No,2790.08
09/02/2022 08:15,723.23,2788.65,2848.71,2719.17,4883.397,No,2793.43
09/02/2022 08:30,724.92,2769.47,2827.18,2696.82,4883.397,No,2769.64
09/02/2022 08:45,729.65,2742.96,2791.11,2705.99,4883.397,No,2738.54
09/02/2022 09:00,736.98,2697.27,2663.89,2657.54,4883.397,No,2681.08
09/02/2022 09:15,744.43,2664.75,2638.08,2636.51,4883.397,No,2653.11
09/02/2022 09:30,752.28,2635.39,2605.73,2648.59,4883.397,No,2623.42
09/02/2022 09:45,760.41,2609.5,2567.55,2600.64,4883.397,No,2594.94
09/02/2022 10:00,764.03,2565.78,2572.72,2546.18,4883.397,No,2554.55
09/02/2022 10:15,799.58,2536.24,2543.58,2488.49,4883.397,No,2528.07
09/02/2022 10:30,835.14,2521.07,2513.78,2464.23,4883.397,No,2507.62
09/02/2022 10:45,846.99,2512.49,2472.28,2465.82,4883.397,No,2501.06
09/02/2022 11:00,862.56,2504.63,2432.8,2416.19,4883.397,No,2488.96
09/02/2022 11:15,870.31,2477.9,2395.69,2241.16,4883.397,No,2458.7
09/02/2022 11:30,875.04,2453.99,2352.08,2251.42,4883.397,No,2437.53
09/02/2022 11:45,890.1,2430.29,2286.57,2325.73,4883.397,No,2420.11
09/02/2022 12:00,920.18,2412.05,2204.17,2202.95,4883.397,No,2389.83
09/02/2022 12:15,933.14,2383.68,2170.01,2109,4883.397,No,2365.92
09/02/2022 12:30,937.62,2355.96,2129.38,2083.14,4883.397,No,2341.6
09/02/2022 12:45,943.8,2336.42,2110.33,2015.88,4883.397,No,2312.57
09/02/2022 13:00,947.85,2307.81,2029.65,1985.16,4883.397,No,2281.87
09/02/2022 13:15,949.11,2295.4,2002.61,2015.35,4883.397,No,2273.12
09/02/2022 13:30,945.99,2264.95,1978.75,2026.61,4883.397,No,2239.61
09/02/2022 13:45,955.9,2232.66,1950.3,2042.11,4883.397,No,2209.49
09/02/2022 14:00,967.57,2202.79,1942.56,2061.39,4883.397,No,2181.91
09/02/2022 14:15,940.55,2152.78,1922.54,1983.16,4883.397,No,2132.73
09/02/2022 14:30,922.35,2114.1,1905.63,1902.48,4883.397,No,2096.72
09/02/2022 14:45,913.39,2076.56,1884.39,1729.1,4883.397,No,2054.28
09/02/2022 15:00,911.81,2029.68,1861.51,1540.56,4883.397,No,2003.46
09/02/2022 15:15,887.29,1977.95,1826.27,1400.15,4883.397,No,1951.87
09/02/2022 15:30,872.28,1924.59,1801.77,1283.54,4883.397,No,1903.35
09/02/2022 15:45,859.34,1877.97,1774.77,1189.64,4883.397,No,1860.92
09/02/2022 16:00,843.87,1834.4,1748.25,1106.64,4883.397,No,1818.6
09/02/2022 16:15,830.83,1791.68,1716.25,1018.85,4883.397,No,1776.3
09/02/2022 16:30,819.12,1754.28,1687.35,947.06,4883.397,No,1738.28
09/02/2022 16:45,811.14,1723.65,1665.99,796.9,4883.397,No,1709.22
09/02/2022 17:00,823.54,1695.53,1660.77,716.03,4883.397,No,1677.06
09/02/2022 17:15,833.98,1670.64,1613.74,658.97,4883.397,No,1648.57
09/02/2022 17:30,854.08,1649.81,1563.75,643.28,4883.397,No,1627.88
09/02/2022 17:45,870.49,1635.94,1522.38,644.56,4883.397,No,1611.18
09/02/2022 18:00,880.88,1632.7,1468.51,710.88,4883.397,No,1592.41
09/02/2022 18:15,900.54,1616.89,1429.93,814.96,4883.397,No,1564.85
09/02/2022 18:30,899.41,1595.07,1389.77,799.53,4883.397,No,1542.75
09/02/2022 18:45,880.28,1569.92,1351.28,697.89,4883.397,No,1516.46
09/02/2022 19:00,865.5,1561.35,1292.5,667.89,4883.397,No,1503.87
09/02/2022 19:15,880.94,1542.58,1294.68,629.75,4883.397,No,1475.79
09/02/2022 19:30,898.06,1525.45,1299.39,619.25,4883.397,No,1447.73
09/02/2022 19:45,927.91,1506.98,1305.67,588.56,4883.397,No,1421.87
09/02/2022 20:00,963.86,1490.82,1305.64,655.7,4883.397,No,1400.51
09/02/2022 20:15,1004.28,1461.9,1318.96,708.96,4883.397,No,1370.49
09/02/2022 20:30,1060.58,1437.92,1337.38,777.56,4883.397,No,1343.91
09/02/2022 20:45,1094.79,1409.62,1357.14,889.27,4883.397,No,1316.58
09/02/2022 21:00,1135.7,1378.78,1358.14,886.84,4883.397,No,1291.2
09/02/2022 21:15,1209.01,1346.49,1376.55,823.86,4883.397,No,1262.47
09/02/2022 21:30,1273.42,1318.67,1398.22,821.66,4883.397,No,1233.47
09/02/2022 21:45,1272.4,1291.78,1416.57,838.73,4883.397,No,1207.31
09/02/2022 22:00,1256.31,1271.71,1389.78,839.34,4883.397,No,1185.11
09/02/2022 22:15,1241.83,1241.32,1379.46,817.23,4883.397,No,1146.72
09/02/2022 22:30,1238.61,1218.2,1368.63,820.7,4883.397,No,1110.79
09/02/2022 22:45,1242.21,1204.42,1353.55,833.78,4883.397,No,1079.98
09/02/2022 23:00,1297.91,1192.94,1352.93,749.78,4883.397,No,1054.14
09/02/2022 23:15,1338.13,1173,1336.56,731.63,4883.397,No,1022.18
09/02/2022 23:30,1372.48,1152.64,1322.04,664.91,4883.397,No,998.61
09/02/2022 23:45,1404.69,1128.71,1306.36,581.88,4883.397,No,975.52
10/02/2022 00:00,2181.04,1125.33,1300.5,570.44,4883.397,No,1175.22
10/02/2022 00:15,2163.21,1122.75,1297.27,556.87,4883.397,No,1170.2
10/02/2022 00:30,2167.1,1122.54,1291.74,569.47,4883.397,No,1168.42
10/02/2022 00:45,2182.01,1124.19,1284.49,616.61,4883.397,No,1164.18
10/02/2022 01:00,2193.82,1126.28,1383.35,634.06,4883.397,No,1162.23
10/02/2022 01:15,2159.42,1120.8,1345.38,613.06,4883.397,No,1148.96
10/02/2022 01:30,2122.87,1116.19,1308.62,646.28,4883.397,No,1136.73
10/02/2022 01:45,2053.64,1114.67,1275.17,630.64,4883.397,No,1125.5
10/02/2022 02:00,1991.48,1115.42,1240.21,548.22,4883.397,No,1113.4
10/02/2022 02:15,1916.05,1115.89,1231.26,517.59,4883.397,No,1071.92
10/02/2022 02:30,1888.97,1114.84,1229.81,543.96,4883.397,No,1038.01
10/02/2022 02:45,1867.47,1111.18,1227.85,561.13,4883.397,No,1038.01
10/02/2022 03:00,1833.83,1100.24,1222.17,546.45,4883.397,No,1019.43
10/02/2022 03:15,1789.52,1095.78,1196.08,521.9,4883.397,No,1056.96
10/02/2022 03:30,1753.4,1098.51,1172.14,535.73,4883.397,No,1109.38
10/02/2022 03:45,1731.22,1108.09,1151.44,553,4883.397,No,1131.34
10/02/2022 04:00,1719.51,1121.81,1100.6,617.31,4883.397,No,1140.91
10/02/2022 04:15,1726.88,1103.59,1017.52,608.36,4883.397,No,1127.55
10/02/2022 04:30,1731.89,1093.26,945.89,557.5,4883.397,No,1122.41
10/02/2022 04:45,1717.76,1082.19,886.32,525.2,4883.397,No,1119.65
10/02/2022 05:00,1699.47,1091.03,838.56,516.24,4883.397,No,1121.26
10/02/2022 05:15,1636.39,1105.67,802.37,500.18,4883.397,No,1103.47
10/02/2022 05:30,1589.03,1132.67,771.12,465.47,4883.397,No,1089.22
10/02/2022 05:45,1591.87,1158.33,733.77,484.58,4883.397,No,1087.25
10/02/2022 06:00,1579.58,1168.09,756.09,471.99,4883.397,No,1093.85
10/02/2022 06:15,1596.71,1147.61,748.22,506.55,4883.397,No,1095.75
10/02/2022 06:30,1618.76,1155.07,744.12,579.69,4883.397,No,1106.08
10/02/2022 06:45,1626.11,1174.52,749.71,581.2,4883.397,No,1121.92
10/02/2022 07:00,1569.19,1182.25,689.19,588.56,4883.397,No,1138.99
10/02/2022 07:15,1523.14,1151.49,682.21,600.23,4883.397,No,1101.6
10/02/2022 07:30,1474.48,1124.12,677.65,556.38,4883.397,No,1061.61
10/02/2022 07:45,1447.22,1102.64,676.61,556.27,4883.397,No,1026
10/02/2022 08:00,1422.96,1074.92,698.53,541.98,4883.397,No,993.6
10/02/2022 08:15,1393.52,1069.45,669.23,518.78,4883.397,No,960.99
10/02/2022 08:30,1372.85,1072.6,639.93,518.77,4883.397,No,929.6
10/02/2022 08:45,1361.36,1062.32,614.23,508.54,4883.397,No,897.33
10/02/2022 09:00,1325.44,1004.04,581.29,488.81,4883.397,No,862.06
10/02/2022 09:15,1328.85,967.86,573.25,468.83,4883.397,No,847.17
10/02/2022 09:30,1325.74,942.3,561.71,491.64,4883.397,No,834.27
10/02/2022 09:45,1329.35,915.95,553.6,491.21,4883.397,No,820.53
10/02/2022 10:00,1339.43,875.84,551.33,515.77,4883.397,No,806.71
10/02/2022 10:15,1342.29,852.55,539.59,524.15,4883.397,No,802.83
10/02/2022 10:30,1348.44,840.95,526.64,521.11,4883.397,No,802.05
10/02/2022 10:45,1370.97,834.13,517.28,518.4,4883.397,No,805.17
10/02/2022 11:00,1401.17,833.61,519.09,546.78,4883.397,No,803.78
10/02/2022 11:15,1424.28,837.3,525.43,538.96,4883.397,No,806.35
10/02/2022 11:30,1424.67,838.89,530.32,507.5,4883.397,No,815.63
10/02/2022 11:45,1386.31,842.15,542.65,498.41,4883.397,No,830.64
10/02/2022 12:00,1390.19,852.52,591.72,523.63,4883.397,No,852.36
10/02/2022 12:15,1390.09,872.28,631.8,493.38,4883.397,No,877.79
10/02/2022 12:30,1374.01,901.75,672.81,446.16,4883.397,No,902.81
10/02/2022 12:45,1352.92,944.74,718.11,428.26,4883.397,No,935.94
10/02/2022 13:00,1320.53,993.54,754.53,411.67,4883.397,No,978.61
10/02/2022 13:15,1314.88,1033.12,718.75,432.15,4883.397,No,1014.62
10/02/2022 13:30,1303.63,1069.38,685.37,415.39,4883.397,No,1048.16
10/02/2022 13:45,1281.49,1104.61,656.58,387.08,4883.397,No,1078.14
10/02/2022 14:00,1239.94,1132.21,613.94,394.39,4883.397,No,1102.31
10/02/2022 14:15,1211.36,1144.62,613.21,387.86,4883.397,No,1112.57
10/02/2022 14:30,1191.78,1162.23,611.08,352.13,4883.397,No,1127.87
10/02/2022 14:45,1171.91,1184.99,610.58,368.68,4883.397,No,1143.81
10/02/2022 15:00,1159.32,1204.66,605.1,395.48,4883.397,No,1156.21
10/02/2022 15:15,1145.38,1231.11,644.73,394.89,4883.397,No,1172.64
10/02/2022 15:30,1122.42,1262.63,682.54,477.29,4883.397,No,1188.18
10/02/2022 15:45,1090.35,1293.07,728.34,538.84,4883.397,No,1204.74
10/02/2022 16:00,1081.05,1319.47,785.85,550.65,4883.397,No,1224.67
10/02/2022 16:15,1047.29,1361.14,834.66,518.44,4883.397,No,1266.51
10/02/2022 16:30,1023.98,1405.03,884.57,557.71,4883.397,No,1315.96
10/02/2022 16:45,988.69,1443.4,936.07,648.62,4883.397,No,1361.34
10/02/2022 17:00,971.32,1478.71,964.19,717.03,4883.397,No,1407.5
10/02/2022 17:15,943.6,1535.65,1016.51,819.53,4883.397,No,1473.31
10/02/2022 17:30,915.91,1598.58,1075.48,940.31,4883.397,No,1538.57
10/02/2022 17:45,884.99,1670.8,1139.2,1105.92,4883.397,No,1609.88
10/02/2022 18:00,868.78,1734.51,1182.48,1187.08,4883.397,No,1675.17
10/02/2022 18:15,874.11,1798.76,1258.64,1328.02,4883.397,No,1738.4
10/02/2022 18:30,886.96,1865.06,1335.54,1555.13,4883.397,No,1798.83
10/02/2022 18:45,905.12,1929.63,1412.39,1584.15,4883.397,No,1862.67
10/02/2022 19:00,902.55,1994.71,1526.06,1567.82,4883.397,No,1926.7
10/02/2022 19:15,908.98,2038.47,1607.49,1593.32,4883.397,No,1974.09
10/02/2022 19:30,918.02,2093.37,1682.22,1740.59,4883.397,No,2024.9
10/02/2022 19:45,930.08,2130.47,1765.24,1775.63,4883.397,No,2060.87
10/02/2022 20:00,938.45,2187.85,1901.2,1788.12,4883.397,No,2117.36
10/02/2022 20:15,956.07,2229.11,1989.89,1844.9,4883.397,No,2158.38
10/02/2022 20:30,975.23,2260.91,2068.22,1890.16,4883.397,No,2192.12
10/02/2022 20:45,995.79,2318.51,2148.15,1902.78,4883.397,No,2239.02
10/02/2022 21:00,1008.86,2344.02,2226.25,2034.04,4883.397,No,2270.05
10/02/2022 21:15,998.8,2379.88,2265.13,2206.25,4883.397,No,2308.61
10/02/2022 21:30,989.97,2420.09,2291.46,2190.57,4883.397,No,2352.29
10/02/2022 21:45,987.89,2443.86,2316.29,2145.39,4883.397,No,2383.97
10/02/2022 22:00,1022.64,2466.19,2349.75,2148.04,4883.397,No,2419.56
10/02/2022 22:15,1059.9,2480.83,2402.97,2138.57,4883.397,No,2446.16
10/02/2022 22:30,1033.6,2499.76,2446.62,2296.59,4883.397,No,2470.33
10/02/2022 22:45,995.16,2519.93,2493.74,2390.23,4883.397,No,2489.61
10/02/2022 23:00,966.65,2540.81,2530.22,2475.65,4883.397,No,2502.94
10/02/2022 23:15,953.75,2536.95,2549.98,2510.35,4883.397,No,2513.64
10/02/2022 23:30,946.03,2532.79,2576.75,2420.85,4883.397,No,2521.31
10/02/2022 23:45,929.03,2532.04,2605.1,2574.19,4883.397,No,2532.99
11/02/2022 00:00,1054.08,2505.18,2564.11,2670.3,4883.397,No,2534.39
11/02/2022 00:15,1048.8,2533.34,2608.86,2677.26,4883.397,No,2564.97
11/02/2022 00:30,1057.07,2577.9,2636.49,2649.85,4883.397,No,2593.28
11/02/2022 00:45,1075.09,2610.04,2669.27,2618.82,4883.397,No,2628.29
11/02/2022 01:00,1088.34,2659.68,2707.56,2652.31,4883.397,No,2672.1
11/02/2022 01:15,1049.54,2692.81,2735.83,2653.77,4883.397,No,2701.97
11/02/2022 01:30,1021.74,2727.25,2751.12,2783.41,4883.397,No,2735.01
11/02/2022 01:45,1021.51,2768.52,2774.27,2881.27,4883.397,No,2775.44
11/02/2022 02:00,1010.29,2818.74,2828.52,2857.66,4883.397,No,2825.6
11/02/2022 02:15,1017.45,2843.17,2846.16,2726.2,4883.397,No,2845.54
11/02/2022 02:30,1009.39,2866.33,2858.51,2659.49,4883.397,No,2867.32
11/02/2022 02:45,1002.84,2879.91,2874.69,2610.64,4883.397,No,2879.03
11/02/2022 03:00,1000.83,2886.16,2898.76,2501.78,4883.397,No,2889.97
11/02/2022 03:15,995.29,2896.35,2907.11,2470.34,4883.397,No,2897.64
11/02/2022 03:30,984.26,2910.02,2905.63,2570.53,4883.397,No,2905.4
11/02/2022 03:45,970.72,2907.83,2909.06,2397.4,4883.397,No,2908.47
11/02/2022 04:00,959.04,2889.09,2905.62,2385.32,4883.397,No,2895.62
11/02/2022 04:15,944.53,2895.75,2904.95,2209.54,4883.397,No,2909.12
11/02/2022 04:30,928.34,2895.79,2902.55,2084.56,4883.397,No,2921.58
11/02/2022 04:45,919.86,2891.34,2899.05,1955.6,4883.397,No,2921.96
11/02/2022 05:00,920.98,2892.75,2886.53,1979.24,4883.397,No,2927.88
11/02/2022 05:15,921.41,2886.64,2878.05,1945.28,4883.397,No,2929.51
11/02/2022 05:30,924.63,2891.52,2860.71,1874.65,4883.397,No,2935.85
11/02/2022 05:45,933.78,2889.87,2833.58,1746.42,4883.397,No,2935.11
11/02/2022 06:00,925.73,2890.68,2817.81,1652.75,4883.397,No,2931.62
11/02/2022 06:15,929.85,2895.41,2766.66,1632.39,4883.397,No,2929.55
11/02/2022 06:30,933.66,2914.1,2714.7,1591.59,4883.397,No,2934.74
11/02/2022 06:45,935.46,2919.02,2656.05,1463.61,4883.397,No,2937.87
11/02/2022 07:00,936.66,2914.23,2550.82,1490.36,4883.397,No,2940.88
11/02/2022 07:15,937.13,2897.6,2501.75,1518,4883.397,No,2934.42
11/02/2022 07:30,910.1,2877.98,2444.72,1538.89,4883.397,No,2920.6
11/02/2022 07:45,885.49,2863.1,2386.75,1620.46,4883.397,No,2906.09
11/02/2022 08:00,882.08,2847.81,2290.54,1793.45,4883.397,No,2887.48
11/02/2022 08:15,896.43,2815.73,2242.65,1801.62,4883.397,No,2856.32
11/02/2022 08:30,890.73,2773.74,2191.1,1690.31,4883.397,No,2822.06
11/02/2022 08:45,880.3,2722.35,2133.8,1443.35,4883.397,No,2788.15
11/02/2022 09:00,868.66,2653.62,2121.78,1318.14,4883.397,No,2727.17
11/02/2022 09:15,858.82,2590.7,2057.03,1340.71,4883.397,No,2661.79
11/02/2022 09:30,852.57,2533.26,1988.65,1387.17,4883.397,No,2603.91
11/02/2022 09:45,847.45,2484.52,1917.92,1310.16,4883.397,No,2534.89
11/02/2022 10:00,849.33,2413.36,1807.66,1299.75,4883.397,No,2446.27
11/02/2022 10:15,857.42,2325.38,1722.26,1296.27,4883.397,No,2367.87
11/02/2022 10:30,863.3,2231.21,1637.67,1351.65,4883.397,No,2294.87
11/02/2022 10:45,877.1,2151.27,1553.95,1165.61,4883.397,No,2228.47
11/02/2022 11:00,891.94,2091.55,1498.5,1028.7,4883.397,No,2135.68
11/02/2022 11:15,898.75,2028.19,1403.77,975.46,4883.397,No,2026.08
11/02/2022 11:30,911.15,1955.69,1311.77,934.85,4883.397,No,1918.39
11/02/2022 11:45,911.72,1860.68,1223.09,905.74,4883.397,No,1819.14
11/02/2022 12:00,899.99,1744.41,1170.7,933.35,4883.397,No,1710.32
11/02/2022 12:15,905.95,1650.78,1077.27,899.23,4883.397,No,1612.19
11/02/2022 12:30,917.46,1543.7,981.58,850.7,4883.397,No,1496.2
11/02/2022 12:45,909.74,1401.84,890.58,772.61,4883.397,No,1376.88
11/02/2022 13:00,909,1243.02,810.72,714.96,4883.397,No,1269.57
11/02/2022 13:15,906.14,1112.92,760.89,623.82,4883.397,No,1179.38
11/02/2022 13:30,907.02,1001.95,706.79,566.46,4883.397,No,1069.29
11/02/2022 13:45,897.3,892.24,652.28,498.53,4883.397,No,945.59
11/02/2022 14:00,893.07,786.68,643.65,428.58,4883.397,No,824.28
11/02/2022 14:15,881.7,686.79,555.18,352.15,4883.397,No,713.89
11/02/2022 14:30,871.75,596.33,472.69,324.97,4883.397,No,618
11/02/2022 14:45,861.76,511.49,398.97,279.92,4883.397,No,527.53
11/02/2022 15:00,880.53,432.12,325.91,225.2,4883.397,No,444.16
11/02/2022 15:15,897.35,364.77,274.33,183.39,4883.397,No,373.9
11/02/2022 15:30,906.33,308.77,228.98,145.33,4883.397,No,314.59
11/02/2022 15:45,917.05,258.78,189.49,123.43,4883.397,No,262.09
11/02/2022 16:00,940.97,211.54,143.16,87.7,4883.397,No,215.03
11/02/2022 16:15,964.55,174.83,122.51,75.11,4883.397,No,179
11/02/2022 16:30,967.9,143.16,106.38,58.79,4883.397,No,147.37
11/02/2022 16:45,961.77,122.45,95.12,40.76,4883.397,No,126.75
11/02/2022 17:00,966.38,110.32,83.56,27.84,4883.397,No,115.56
11/02/2022 17:15,956.08,99.79,76.57,27.97,4883.397,No,105.77
11/02/2022 17:30,966.33,88.87,69.83,20.93,4883.397,No,93.97
